m,targetID,KID,dimerID,Linf,MSE,goodenough,targetID_name
16,5,9,26,2.0,12.658728634093826,False,XNOR
16,7,0,72,2.0,2.0,False,AeqB
16,4,8,129,1.1892796288582965,6.206292479762836,False,NOR
16,6,9,10,2.0,12.0,False,ANOTB
16,0,2,85,1.5905614066619282,7.306313312996366,False,AND
16,8,8,117,1.8739262360915692,3.4017391701707447,False,AneqB
16,3,4,19,2.0,24.0,False,XOR
16,8,7,104,1.906605729989511,3.6233968126136253,False,AneqB
16,0,2,120,1.723213384904796,7.209610459886217,False,AND
16,5,4,32,2.0,24.0,False,XNOR
16,9,2,132,1.6385115693163308,2.290048364271701,False,DoubleBandpass
16,10,6,85,2.5105835550206663,15.905316945427868,False,ratio
16,4,0,5,2.0,12.0,False,NOR
16,3,1,20,2.0,13.248575839158022,False,XOR
16,10,5,112,2.2631603467858,16.11946020420154,False,ratio
16,1,2,71,2.0,36.0,False,NAND
16,2,8,84,1.1740731846388708,6.709830426316493,False,OR
16,5,1,7,2.0,24.0,False,XNOR
16,10,2,35,3.9603960396039604,62.34003023183917,False,ratio
16,7,0,3,2.0,1.680421888533929,False,AeqB
16,2,8,48,1.0119769112436021,4.947174583365844,False,OR
16,3,3,95,1.1209613648391585,11.931440255894245,False,XOR
16,8,4,48,2.0,44.0,False,AneqB
16,2,9,122,2.0,18.46656898629043,False,OR
16,9,3,84,1.7732132948098154,2.6596203057806354,False,DoubleBandpass
16,0,9,129,1.1902157957153903,6.525503112682736,False,AND
16,5,2,45,1.0142286757762817,12.00023334704988,False,XNOR
16,1,3,19,2.0,18.703252010642906,False,NAND
16,2,4,48,2.0,36.0,False,OR
16,4,6,74,1.4084178747806795,3.5161164068718187,False,NOR
16,8,0,24,2.0,42.43593317515306,False,AneqB
16,0,0,15,2.0,5.345210206943363,False,AND
16,1,8,88,1.6365934550750199,8.192516407960936,False,NAND
16,2,4,124,1.4631029446360013,8.299309480445144,False,OR
16,9,3,94,1.8553738465426122,2.7701444846899292,False,DoubleBandpass
16,0,9,85,2.0,9.556186547567025,False,AND
16,10,0,74,3.9603960396039604,62.34003023183917,False,ratio
16,5,0,112,1.501480929025571,11.71134505006632,False,XNOR
16,1,1,122,1.4866639610160843,8.574391184067535,False,NAND
16,10,5,9,3.368756531744284,19.434161981695432,False,ratio
16,1,4,68,1.6745087814902129,7.544989289456065,False,NAND
16,6,6,119,1.496920220720412,7.190475971982877,False,ANOTB
16,5,4,11,2.0,24.0,False,XNOR
16,5,4,82,2.0,24.0,False,XNOR
16,9,5,47,2.0,3.0,False,DoubleBandpass
16,5,2,103,1.0732049766559233,12.011955749419185,False,XNOR
16,1,5,90,1.6195111782451355,8.231117834304207,False,NAND
16,0,1,65,2.0,7.3082038936896625,False,AND
16,8,9,32,2.0,44.0,False,AneqB
16,7,8,72,2.0,1.5456569129290145,False,AeqB
16,9,3,115,1.7759840769123665,2.5633110412399227,False,DoubleBandpass
16,4,1,126,1.1380787495113702,4.560085481809049,False,NOR
16,1,2,99,2.0,15.061592229602725,False,NAND
16,6,1,8,1.3458852129778263,4.102328588711827,False,ANOTB
16,10,1,117,3.9603960396039604,62.34003023183917,False,ratio
16,8,6,114,2.0,7.057387693501258,False,AneqB
16,9,3,16,2.0,3.0,False,DoubleBandpass
16,6,3,47,2.0,12.0,False,ANOTB
16,6,6,76,2.0,12.0,False,ANOTB
16,5,6,88,1.419843242148684,11.799194395822711,False,XNOR
16,0,5,24,2.0,12.0,False,AND
16,5,7,79,1.0498655227424667,12.00180932515633,False,XNOR
16,8,5,74,2.0,44.0,False,AneqB
16,10,2,57,3.9603960396039604,62.34003023183917,False,ratio
16,2,0,37,2.0,36.0,False,OR
16,1,9,134,1.616471973615519,7.658875176109723,False,NAND
16,10,1,94,1.9653236243785468,15.131737039584356,False,ratio
16,7,3,125,2.0,1.3064226659809066,False,AeqB
16,4,2,70,1.2051397503615866,6.392498098035587,False,NOR
16,9,6,10,2.0,3.0,False,DoubleBandpass
16,0,7,119,1.6993836093514858,7.474657018435629,False,AND
16,7,9,125,2.0,1.9191943804257352,False,AeqB
16,1,3,1,2.0,36.0,False,NAND
16,5,0,28,2.0,21.132713217476034,False,XNOR
16,7,2,88,1.9522826383141516,1.5805914742458178,False,AeqB
16,8,9,95,1.4363593123186498,6.144480072852386,False,AneqB
16,6,7,88,1.5453440717367468,5.632863810976192,False,ANOTB
16,2,7,64,1.4440712310990418,19.663980101694875,False,OR
16,4,3,55,2.0,12.0,False,NOR
16,4,4,72,2.0,12.0,False,NOR
16,9,9,46,1.598488615021445,2.3270225972859286,False,DoubleBandpass
16,6,9,29,2.0,12.0,False,ANOTB
16,2,4,93,2.0,8.149129442231173,False,OR
16,7,4,44,2.0,2.0,False,AeqB
16,3,9,16,2.0,22.653665155269852,False,XOR
16,6,7,2,1.4236471173886796,4.230783274600352,False,ANOTB
16,10,3,34,3.9603960396039604,62.34003023183917,False,ratio
16,0,5,97,2.0,7.180202616938719,False,AND
16,2,3,108,2.0,10.293812188011715,False,OR
16,4,3,49,2.0,12.0,False,NOR
16,1,9,132,2.0,8.735683034855008,False,NAND
16,8,7,19,2.424869466301512,25.766320218951567,False,AneqB
16,0,2,51,2.0,9.788244935396934,False,AND
16,0,6,114,2.0,9.981460073546575,False,AND
16,3,2,95,2.0,12.975275971329216,False,XOR
16,0,0,9,2.0,6.0509480438532135,False,AND
16,10,8,101,3.5046979703239316,45.38224918047746,False,ratio
16,2,2,105,2.0,12.9723875195686,False,OR
16,9,3,24,2.0,3.0,False,DoubleBandpass
16,7,0,68,2.0,2.0,False,AeqB
